name,mean,std,min,max,abs_mean,l2_global,std_ratio_vs_ref,l2_ratio_vs_ref
graspnet_ref,0.18289837336796655,0.43471128586744817,0.0,8.936351776123047,0.18289837336796655,965.8783953938934,,
ln_affine,4.0820006806142894e-09,0.9970048245619154,-2.2401041984558105,2.2255115509033203,0.8441341482571868,2041.8658807028055,2.293487325892956,2.1139989158470756
ln_affine_adapter,-0.0002470393132179005,0.2732655099079672,-0.9208716154098511,0.7647912502288818,0.21853612987787874,559.6479929815242,0.6286137921679413,0.5794186883673844
ln_adapter,-0.0002470393132179005,0.2732655099079672,-0.9208716154098511,0.7647912502288818,0.21853612987787874,559.6479929815242,0.6286137921679413,0.5794186883673844
